carat,x,y,z,price,labcol,labcut,labclar
0.52,5.04,5.17,3.3,2144,2,0,1
1.11,6.67,6.6,4.08,4755,3,3,3
1.0,6.38,6.3,3.93,3634,0,3,3
0.33,4.41,4.46,2.73,666,3,3,4
1.2,6.83,6.75,4.24,5510,4,3,3
0.92,6.2,6.24,3.91,4037,2,4,2
1.53,7.6,7.51,4.36,8996,5,0,5
1.09,6.64,6.6,4.05,5258,0,3,3
1.51,7.14,7.08,4.66,8794,3,0,3
0.33,4.44,4.48,2.76,754,3,2,7
0.3,4.33,4.35,2.67,587,2,2,4
0.3,4.33,4.37,2.66,650,4,2,6
1.14,6.7,6.6,4.17,9316,2,2,7
0.34,4.49,4.46,2.79,536,6,3,5
0.31,4.32,4.28,2.74,802,4,1,7
0.3,4.36,4.34,2.64,1013,3,3,6
0.31,4.33,4.39,2.66,571,5,3,6
1.01,6.5,6.43,4.01,4174,6,2,3
1.52,7.55,7.51,4.5,12823,0,3,2
0.48,5.06,5.1,3.11,927,4,2,2
1.01,6.4,6.37,4.03,5973,1,4,2
1.5,7.21,7.11,4.57,8736,5,1,2
1.37,7.07,7.19,4.33,5063,6,4,3
0.31,4.33,4.37,2.7,914,2,2,1
0.51,5.13,5.17,3.14,1717,1,4,4
1.01,6.43,6.5,3.93,6268,1,4,2
1.2,6.7,6.62,4.18,4973,4,3,3
0.71,5.76,5.69,3.45,3077,0,3,5
1.0,6.43,6.4,3.97,4760,1,2,3
0.35,4.53,4.57,2.76,644,0,2,2
0.92,6.3,6.24,3.73,4183,1,3,2
0.32,4.35,4.39,2.71,505,4,2,5
0.4,4.77,4.81,2.93,820,6,2,2
0.34,4.51,4.53,2.76,596,3,3,5
0.89,6.15,6.18,3.83,4127,2,2,2
0.34,4.51,4.47,2.78,1084,1,2,6
0.42,4.81,4.77,2.96,1040,0,2,2
1.06,6.53,6.45,4.04,3823,6,3,3
0.34,4.56,4.58,2.79,628,3,2,5
0.52,5.2,5.17,3.22,1694,1,2,5
0.3,4.32,4.29,2.69,911,0,2,5
1.0,6.62,6.56,3.81,7500,0,1,4
1.7,7.51,7.46,4.72,10341,5,4,2
1.07,6.61,6.53,4.03,7751,0,3,5
1.2,6.78,6.84,4.17,4712,3,4,3
0.34,4.54,4.58,2.7,507,0,3,3
0.72,5.73,5.77,3.59,2355,1,2,3
0.37,4.63,4.58,2.78,666,4,3,2
0.55,5.29,5.27,3.24,1881,1,3,5
1.2,6.77,6.82,4.22,7869,4,2,4
0.71,5.79,5.85,3.49,1952,5,3,5
0.54,5.25,5.23,3.23,1720,6,2,7
0.7,5.62,5.59,3.6,2318,0,1,2
1.01,6.38,6.34,4.03,4642,4,4,2
1.5,7.29,7.32,4.56,10956,5,3,6
0.32,4.39,4.36,2.73,648,5,2,4
1.23,6.75,6.82,4.26,4960,6,4,5
0.31,4.38,4.39,2.68,1034,0,2,7
0.45,4.9,4.86,3.05,996,2,2,3
1.7,7.63,7.54,4.73,14058,4,3,5
0.73,5.81,5.86,3.55,3209,3,2,4
1.21,6.79,6.74,4.23,5707,6,2,5
0.9,6.1,6.17,3.89,4187,0,4,2
0.53,5.41,5.36,3.1,1282,4,1,4
1.34,7.0,7.05,4.36,8094,4,2,5
0.3,4.28,4.26,2.67,709,0,3,2
0.59,5.46,5.51,3.3,2553,1,2,7
0.62,5.41,5.5,3.33,1850,3,1,5
0.31,4.31,4.36,2.69,542,3,3,4
0.32,4.36,4.33,2.71,648,4,3,5
1.35,6.98,7.09,4.42,7619,4,2,2
1.2,6.75,6.92,4.25,5408,5,4,2
0.67,5.6,5.63,3.48,1673,2,2,3
1.56,7.3,7.37,4.69,11804,4,4,4
2.01,8.41,8.3,4.74,11312,5,1,3
0.32,4.43,4.46,2.72,800,2,2,7
1.21,6.84,6.86,4.23,10504,2,2,4
1.01,6.36,6.43,3.98,4575,1,4,3
0.32,4.38,4.42,2.7,645,2,3,5
1.09,6.61,6.65,4.11,6905,3,2,5
1.5,7.29,7.26,4.54,9237,4,4,2
0.55,5.3,5.26,3.26,1819,2,2,5
0.33,4.45,4.48,2.75,666,2,2,5
0.85,6.09,6.22,3.71,3669,0,4,2
0.38,4.61,4.58,2.87,812,5,3,5
1.0,6.39,6.41,3.96,5804,0,2,2
0.51,5.09,5.06,3.22,1227,4,4,2
0.31,4.37,4.4,2.69,859,2,4,6
0.9,6.18,6.14,3.89,4092,1,4,2
1.5,7.4,7.3,4.49,13528,3,4,5
0.95,6.31,6.34,3.9,6291,2,2,2
1.5,7.12,7.08,4.7,10644,3,0,5
1.05,6.47,6.51,4.08,4398,1,4,3
2.01,8.12,8.06,5.03,15116,5,2,2
0.75,5.8,5.78,3.59,2821,1,2,2
0.3,4.27,4.24,2.72,485,4,1,3
0.25,4.07,4.04,2.52,740,1,2,7
1.1,6.77,6.71,4.08,8592,3,4,1
0.71,5.75,5.68,3.59,2531,4,3,5
1.24,6.87,6.84,4.25,9188,3,2,5
1.27,6.97,7.0,4.23,5715,4,4,3
0.53,5.27,5.21,3.22,3517,0,2,1
0.41,4.72,4.67,2.99,969,5,1,4
0.71,5.65,5.69,3.58,2511,1,4,2
1.24,6.78,6.88,4.19,8672,3,1,5
1.67,7.69,7.6,4.67,11400,5,3,4
1.0,6.35,6.41,4.0,3788,6,2,2
2.0,7.99,7.82,5.14,7258,2,0,0
0.59,5.36,5.39,3.35,3791,0,2,6
0.32,4.39,4.34,2.77,591,4,4,2
1.51,7.28,7.36,4.55,12947,3,2,5
1.64,7.56,7.47,4.75,8357,2,4,3
0.33,4.43,4.4,2.75,928,1,2,5
1.52,7.38,7.35,4.56,14424,3,3,4
0.74,5.8,5.85,3.57,2944,4,4,7
1.08,6.57,6.54,4.08,4933,5,4,2
1.22,6.85,6.81,4.23,11830,2,3,6
2.18,8.23,8.25,5.16,12853,6,4,3
0.7,5.68,5.7,3.54,2409,2,2,2
0.33,4.46,4.5,2.73,727,4,2,4
0.33,4.5,4.55,2.68,579,4,3,4
1.27,6.92,6.96,4.31,5154,5,2,3
0.7,5.66,5.7,3.52,2332,1,2,3
1.01,6.44,6.42,3.96,8823,0,3,4
0.51,5.11,5.16,3.15,1656,1,4,5
0.7,5.74,5.7,3.46,2737,1,4,5
0.71,5.8,5.85,3.52,3238,1,2,4
0.58,5.38,5.42,3.36,2041,1,2,4
2.05,8.08,8.13,5.06,14224,6,3,4
0.3,4.37,4.3,2.64,603,2,3,2
0.78,5.93,5.87,3.66,2012,5,2,5
0.56,5.2,5.22,3.23,1614,2,4,5
1.71,7.67,7.62,4.78,10687,4,3,3
0.3,4.24,4.26,2.71,684,3,1,7
1.02,6.52,6.55,3.99,11765,0,2,7
0.7,5.85,5.88,3.44,2239,1,4,2
0.3,4.3,4.33,2.67,618,3,2,4
1.52,7.47,7.51,4.52,11105,3,2,2
0.7,5.57,5.48,3.49,1736,2,4,0
2.31,8.55,8.47,5.29,12269,4,3,3
1.07,6.64,6.68,3.91,4232,2,1,3
1.09,6.54,6.5,4.12,4639,5,4,2
0.3,4.32,4.28,2.66,844,1,3,5
0.3,4.27,4.19,2.7,506,5,1,2
2.0,7.83,7.77,5.08,13442,4,0,2
0.92,6.18,6.27,3.84,4011,1,3,3
0.26,4.09,4.07,2.55,724,1,2,7
2.31,8.58,8.51,5.22,15323,6,3,2
0.8,5.76,5.73,3.85,2400,3,0,3
0.3,4.29,4.26,2.69,574,0,3,3
1.22,6.83,6.76,4.23,6288,3,3,2
1.06,6.55,6.46,4.08,5183,3,3,2
0.38,4.67,4.69,2.9,568,2,2,3
1.01,6.41,6.47,4.05,4588,3,4,2
0.93,6.27,6.22,3.83,2396,2,3,0
1.33,7.18,7.22,4.27,8558,4,2,4
0.38,4.65,4.62,2.89,855,3,2,2
0.56,5.34,5.28,3.26,1736,1,1,5
0.23,3.91,3.94,2.43,530,0,4,7
1.7,7.54,7.6,4.71,17597,2,1,5
1.11,6.69,6.75,4.09,8233,2,2,5
0.34,4.51,4.56,2.73,537,4,3,5
1.01,6.33,6.28,4.08,6759,2,0,4
1.12,6.58,6.66,4.13,10028,2,3,7
0.3,4.35,4.31,2.68,709,5,2,6
0.34,4.41,4.46,2.8,537,4,1,5
0.81,5.99,5.97,3.71,3538,1,2,5
0.53,5.19,5.24,3.21,1665,3,2,2
0.72,5.77,5.81,3.55,2731,1,2,2
0.91,6.21,6.13,3.84,4676,1,3,5
0.9,6.07,6.1,3.86,3489,5,4,5
1.47,7.36,7.31,4.4,6223,6,3,3
1.0,6.36,6.39,4.03,5299,1,1,2
0.7,5.64,5.6,3.59,2351,4,1,5
1.03,6.46,6.42,4.01,4153,4,3,3
0.36,4.58,4.63,2.79,619,0,2,2
2.04,8.18,8.2,4.94,17315,5,4,5
1.02,6.56,6.54,3.84,4583,0,4,3
0.52,5.14,5.17,3.17,1644,1,2,5
1.5,7.33,7.39,4.53,7936,3,2,3
0.71,5.75,5.83,3.52,2741,4,2,6
1.02,6.42,6.46,3.98,9286,3,2,7
0.4,4.71,4.73,2.86,1080,2,1,6
1.0,6.33,6.36,3.91,4372,2,4,3
0.71,5.76,5.72,3.51,2942,2,3,4
1.01,6.47,6.45,4.0,6787,2,2,5
0.6,5.37,5.34,3.36,1915,1,3,5
1.05,6.5,6.43,4.04,5951,1,3,2
1.01,6.4,6.43,3.95,4666,1,3,3
0.35,4.61,4.63,2.77,1162,0,4,7
0.88,6.06,6.19,3.83,2699,5,4,2
1.21,6.88,6.85,4.21,9779,3,3,7
0.3,4.31,4.33,2.67,464,6,2,6
0.83,6.04,6.03,3.73,3625,1,2,5
1.01,6.46,6.51,3.84,6204,2,4,5
0.41,4.72,4.76,2.97,1079,1,2,4
0.24,3.99,4.02,2.49,436,3,2,4
0.25,4.16,4.19,2.4,548,0,1,7
1.01,6.45,6.42,3.88,4191,4,3,2
2.03,8.05,8.02,5.04,16945,5,2,5
0.65,5.69,5.62,3.39,1712,3,3,2
0.3,4.28,4.25,2.65,630,4,3,4
0.33,4.48,4.51,2.77,838,4,2,1
1.26,6.9,6.87,4.27,6068,5,3,2
1.02,6.54,6.59,3.93,9246,2,4,7
1.0,6.33,6.38,3.96,3080,1,4,0
1.4,7.19,7.23,4.42,7644,5,4,2
1.5,7.13,7.22,4.56,10995,2,1,5
0.39,4.83,4.79,2.87,975,1,3,5
0.39,4.67,4.7,2.9,687,6,2,7
0.52,5.15,5.18,3.22,1074,4,2,2
0.3,4.33,4.36,2.65,658,1,2,5
0.51,5.09,5.12,3.18,1787,0,2,5
1.01,6.46,6.43,3.97,6353,3,2,5
0.91,6.22,6.14,3.91,3746,2,4,3
1.5,7.54,7.5,4.39,11189,3,3,5
2.61,8.85,8.73,5.46,18756,5,2,3
0.4,4.73,4.8,2.91,972,2,2,7
0.52,5.14,5.18,3.13,1600,2,4,5
1.75,7.62,7.66,4.8,10635,5,4,2
0.32,4.44,4.42,2.68,828,3,2,4
0.53,5.24,5.26,3.21,1549,3,2,2
0.39,4.71,4.74,2.94,1124,2,2,6
0.56,5.33,5.35,3.26,1708,2,2,5
0.4,4.73,4.7,2.95,1397,1,2,6
1.23,7.03,6.96,4.15,9836,0,3,5
0.23,3.91,3.99,2.42,530,0,4,7
2.44,8.89,8.93,5.18,18430,6,4,5
0.52,5.21,5.17,3.16,1387,1,3,2
0.34,4.48,4.49,2.81,596,3,2,5
0.38,4.61,4.63,2.93,809,5,2,7
0.72,5.86,5.82,3.51,3024,3,4,4
0.33,4.43,4.46,2.76,666,3,2,4
0.43,4.83,4.86,3.05,905,5,4,6
0.5,5.04,5.07,3.17,1637,3,4,4
0.7,5.79,5.75,3.47,1949,6,2,2
1.01,6.3,6.34,3.99,5166,4,1,5
0.51,5.1,5.13,3.16,1301,5,2,4
0.7,5.53,5.38,3.68,956,3,0,0
1.18,6.78,6.69,4.23,3913,6,3,5
0.74,5.73,5.77,3.62,2282,1,4,3
1.01,6.49,6.45,3.91,6697,1,3,5
0.5,5.1,5.06,3.22,1806,3,4,7
1.5,7.19,7.09,4.54,6552,3,1,3
1.0,6.41,6.44,3.94,7370,1,2,5
0.91,6.36,6.3,3.74,3845,2,3,3
0.37,4.51,4.54,2.84,889,1,1,4
1.51,7.34,7.4,4.6,11950,2,2,2
0.41,4.79,4.75,2.95,1356,0,3,7
1.0,6.32,6.37,4.01,6701,2,4,5
0.7,5.63,5.7,3.54,2106,3,4,2
1.11,6.69,6.63,4.09,3692,5,3,3
0.5,5.11,5.13,3.18,1624,1,2,5
0.71,5.69,5.72,3.56,2812,0,2,2
1.59,7.5,7.56,4.57,11333,4,4,5
1.5,7.24,7.31,4.54,13379,3,4,4
1.51,7.08,4.7,4.0,7188,4,0,5
0.9,5.99,5.92,3.8,3750,2,1,4
1.13,6.68,6.65,4.11,12261,0,2,7
0.71,5.68,5.73,3.55,2313,1,4,3
1.21,7.01,7.05,4.17,9942,3,4,7
0.5,5.05,5.1,3.11,1407,1,4,5
0.89,6.18,6.21,3.73,3356,2,4,3
0.3,4.22,4.3,2.68,473,5,4,4
1.05,6.52,6.5,4.05,3428,5,2,5
0.31,4.32,4.33,2.69,734,0,2,5
0.41,4.81,4.84,2.97,1363,1,2,7
0.33,4.44,4.47,2.7,463,5,3,5
0.38,4.78,4.82,2.79,1083,1,4,4
0.44,4.82,4.85,3.03,772,3,2,2
1.07,6.62,6.59,4.07,4564,1,2,3
1.52,7.44,7.39,4.56,9789,0,3,3
0.32,4.41,4.43,2.71,846,1,2,5
2.28,8.49,8.45,5.25,16969,1,2,3
0.91,6.02,6.04,3.9,3763,0,1,3
1.54,7.43,7.45,4.53,9452,4,2,3
1.09,6.63,6.58,4.03,5005,4,3,5
0.23,3.84,3.87,2.48,373,1,1,4
0.53,5.19,5.28,3.18,2297,1,4,7
1.41,7.13,6.97,4.47,11010,2,4,4
1.33,7.05,7.02,4.3,7204,4,3,2
0.4,4.72,4.69,2.96,1080,2,2,5
1.57,7.43,7.36,4.6,6401,5,3,3
1.21,6.7,6.66,4.28,5028,5,1,5
1.56,7.47,7.57,4.6,10571,2,2,3
0.4,4.74,4.8,2.89,868,3,4,7
0.38,4.72,4.67,2.83,1112,1,3,5
0.7,5.69,5.72,3.58,2537,1,2,2
0.33,4.51,4.54,2.74,539,4,2,5
1.21,6.83,6.76,4.21,6887,1,2,2
0.71,5.7,5.73,3.55,2294,5,3,5
1.01,6.52,6.47,3.87,4672,3,3,2
1.05,6.52,6.48,4.06,9012,3,2,1
1.34,7.06,7.01,4.37,5065,1,4,3
1.25,7.04,6.99,4.26,5027,4,3,2
0.35,4.55,4.5,2.77,1024,4,3,6
1.28,6.88,6.95,4.32,5719,5,2,3
0.87,6.12,6.15,3.77,5112,1,2,2
0.42,4.78,4.83,3.0,921,4,4,7
0.9,6.15,6.08,3.83,5312,1,3,5
1.35,7.15,7.09,4.34,10415,3,3,4
0.91,6.14,6.17,3.85,4211,1,3,2
0.41,4.72,4.77,2.98,1187,1,4,7
0.7,5.63,5.66,3.52,2473,2,4,5
0.53,5.19,5.22,3.2,2021,0,2,2
0.32,4.43,4.47,2.71,523,5,2,4
0.41,4.83,4.86,2.96,1269,4,2,4
1.01,6.52,6.57,3.92,6825,2,4,4
0.53,5.26,5.22,3.22,1856,2,2,4
0.57,5.35,5.31,3.26,1414,1,3,3
0.31,4.31,4.34,2.71,544,3,2,5
1.29,7.0,6.84,4.35,6588,4,3,2
1.32,7.11,7.05,4.36,7079,2,2,2
0.93,6.33,6.39,3.77,3838,4,4,2
0.31,4.34,4.31,2.69,1046,2,2,1
0.55,5.27,5.23,3.28,1746,2,3,5
0.72,5.73,5.77,3.58,2136,6,4,4
0.34,4.47,4.43,2.76,750,0,3,2
0.31,4.34,4.3,2.71,488,6,3,5
0.72,5.78,5.8,3.53,2835,1,2,2
1.0,6.29,6.33,4.04,4372,2,1,2
0.33,4.41,4.45,2.76,820,3,2,6
1.01,6.46,6.49,3.91,4790,1,3,3
0.76,5.93,5.85,3.49,2753,5,3,4
0.41,4.74,4.78,2.94,935,1,2,5
2.01,7.86,7.94,5.02,12985,5,1,3
1.21,6.72,6.66,4.22,7416,3,4,5
0.62,5.58,5.61,3.29,1624,1,4,3
0.54,5.23,5.16,3.21,1773,2,3,4
0.29,4.21,4.25,2.66,504,0,4,4
0.51,5.13,5.16,3.21,1849,0,4,4
0.31,4.46,4.45,2.62,704,1,4,7
0.3,4.35,4.32,2.69,675,4,2,4
1.1,6.67,6.58,4.01,6284,3,3,5
0.52,5.24,5.3,3.14,1995,0,4,4
2.11,8.21,8.36,5.04,12771,6,4,3
2.23,8.4,8.47,5.1,12655,6,4,3
1.07,6.58,6.5,4.09,6644,3,3,5
0.42,4.8,4.78,2.99,984,4,2,7
0.34,4.5,4.46,2.78,612,4,3,2
0.38,4.61,4.67,2.83,600,2,4,3
0.33,4.4,4.35,2.75,743,4,3,4
0.32,4.32,4.38,2.74,589,5,4,6
2.09,8.32,8.29,5.0,15773,2,4,3
0.54,5.27,5.24,3.21,1208,4,2,3
1.0,6.33,6.28,4.02,4155,2,1,3
0.42,4.85,4.82,2.94,1040,0,3,2
0.32,4.37,4.34,2.79,571,0,1,3
1.22,6.85,6.83,4.23,6776,4,2,2
1.07,6.57,6.62,4.04,12031,1,2,7
0.9,6.16,6.13,3.87,4625,1,3,5
0.32,4.33,4.38,2.7,561,3,3,5
0.91,5.99,6.03,3.97,3893,2,1,2
0.93,6.3,6.23,3.9,3250,6,3,5
0.71,5.72,5.76,3.58,1899,6,2,5
0.5,5.05,5.08,3.23,1580,0,4,5
2.06,8.14,8.2,5.05,13948,6,4,5
1.23,6.87,6.82,4.27,13653,0,2,7
1.0,6.38,6.35,3.9,4788,4,3,2
1.23,6.92,6.88,4.28,5717,4,3,3
0.3,4.25,4.3,2.6,421,4,4,2
0.71,5.7,5.76,3.52,3332,3,2,6
0.35,4.52,4.55,2.78,916,1,2,6
0.32,4.41,4.44,2.71,696,2,4,4
0.5,5.06,5.1,3.08,1939,3,4,7
0.23,3.85,3.91,2.46,485,1,1,7
0.4,4.71,4.75,2.94,666,0,3,3
1.5,7.24,7.21,4.57,9828,5,4,7
0.91,6.18,6.22,3.87,3812,2,2,3
1.0,6.35,6.4,3.96,4864,1,4,2
2.03,7.89,7.84,5.02,9651,5,1,3
0.9,6.07,6.04,3.88,3689,0,1,2
0.33,4.51,4.45,2.74,1052,1,2,6
0.7,5.65,5.71,3.55,3052,0,4,5
1.5,7.3,7.25,4.58,10122,0,2,3
1.54,7.26,7.3,4.61,6261,1,1,0
1.18,6.81,6.86,4.18,5182,4,2,3
1.0,6.36,6.39,4.0,10463,1,4,6
0.33,4.37,4.3,2.85,693,2,0,7
1.0,6.6,6.51,3.85,6037,2,3,5
0.71,5.67,5.64,3.59,2207,4,4,2
1.08,6.63,6.72,4.09,6203,0,2,2
1.07,6.59,6.56,4.09,5303,3,2,2
1.02,6.64,6.6,3.8,2344,3,1,0
1.02,6.42,6.37,3.98,3455,1,2,3
2.01,8.03,7.98,5.05,18741,3,4,2
1.11,6.63,6.55,4.12,3469,5,3,3
0.42,4.86,4.91,2.92,810,0,3,2
0.32,4.42,4.38,2.74,756,0,3,2
1.0,6.44,6.37,3.87,4032,5,4,2
0.41,4.77,4.8,2.94,824,2,2,2
0.51,5.08,5.1,3.18,1203,2,4,2
1.1,6.55,6.53,4.15,3573,5,4,2
1.25,6.95,6.91,4.26,11088,1,3,4
0.9,6.13,6.19,3.79,4136,4,4,4
2.32,8.47,8.43,5.28,14666,6,3,3
1.01,6.44,6.38,3.96,4943,4,3,2
0.3,4.24,4.21,2.68,776,4,4,7
0.44,4.86,4.82,3.04,832,2,3,3
0.52,5.12,5.14,3.21,1822,0,2,5
0.51,5.1,5.12,3.15,1778,1,4,4
0.34,4.53,4.48,2.8,689,4,2,5
0.54,5.28,5.18,3.23,1097,2,3,3
0.34,4.5,4.46,2.75,1033,1,2,4
0.25,4.09,4.11,2.49,576,1,3,6
1.27,6.97,6.93,4.24,8705,3,3,5
0.58,5.34,5.37,3.33,1255,4,2,2
0.55,5.28,5.25,3.22,1668,1,3,2
0.29,4.25,4.28,2.61,673,3,2,1
0.54,5.31,5.28,3.18,1786,2,2,5
0.43,4.84,4.88,3.02,763,3,2,2
0.31,4.37,4.34,2.68,942,0,2,5
0.71,5.67,5.7,3.59,3222,0,4,5
0.72,5.8,5.77,3.56,2398,4,3,2
0.54,5.23,5.19,3.25,1786,0,2,2
0.32,4.37,4.4,2.74,449,5,2,5
2.03,8.06,8.02,5.06,15291,5,2,2
0.5,5.08,5.05,3.17,1845,0,2,5
1.02,6.43,6.53,3.97,5291,3,4,2
0.42,4.77,4.79,3.02,700,4,1,2
0.42,4.83,4.77,2.99,1024,1,2,5
1.01,6.44,6.39,4.0,6794,3,2,4
0.86,6.02,6.05,3.85,3115,4,4,2
0.7,5.72,5.77,3.52,2288,2,2,2
0.5,4.99,5.03,3.17,1395,2,1,5
1.01,6.53,6.45,3.98,4438,5,4,5
2.01,8.09,7.99,5.1,12829,4,4,3
1.09,6.73,6.66,4.0,5677,4,3,5
1.51,7.33,7.3,4.55,15420,3,3,6
0.9,6.05,6.08,3.87,3391,1,1,2
0.38,4.67,4.62,2.87,1211,1,2,6
2.53,8.9,8.82,5.29,17591,4,3,3
1.51,7.3,7.34,4.57,12831,3,3,4
1.01,6.49,6.46,3.88,4991,1,3,2
1.1,6.72,6.79,4.01,4997,3,4,2
1.02,6.57,6.53,3.86,3651,6,3,5
1.0,6.46,6.43,3.95,4452,2,2,3
1.0,6.27,6.2,3.99,2098,2,1,0
0.7,5.73,5.76,3.51,1817,4,2,3
1.56,7.44,7.39,4.58,6727,6,2,2
0.23,3.95,4.01,2.43,530,1,4,6
1.9,7.98,7.95,4.93,10885,6,3,2
0.34,4.54,4.49,2.78,765,4,3,4
0.4,4.7,4.66,2.95,924,0,3,2
0.55,5.31,5.25,3.25,1752,3,2,5
0.7,5.7,5.74,3.52,3239,0,4,4
1.51,7.38,7.31,4.58,14247,2,2,5
0.31,4.36,4.39,2.69,789,3,2,6
0.63,5.59,5.64,3.39,2171,1,3,4
1.01,6.34,6.4,3.96,8957,3,2,1
1.1,6.61,6.55,4.1,5088,3,3,2
0.77,5.95,5.97,3.55,3044,2,4,2
0.55,5.29,5.32,3.24,1256,2,2,3
0.48,4.94,4.92,3.2,1215,1,0,5
0.7,5.66,5.54,3.5,2672,2,4,2
0.3,4.29,4.34,2.65,605,3,2,4
1.2,6.79,6.74,4.2,5746,4,3,2
0.81,5.95,5.99,3.63,3270,1,3,2
0.91,6.16,6.13,3.85,4637,0,3,5
1.01,6.49,6.52,3.93,7900,1,2,5
0.42,4.81,4.85,2.97,810,0,2,2
1.18,6.6,6.51,4.25,4678,3,1,2
0.38,4.65,4.69,2.9,1010,2,2,7
0.82,6.0,6.12,3.74,2841,2,2,3
0.4,4.75,4.8,2.85,1120,3,1,1
0.3,4.23,4.28,2.69,622,1,4,7
1.06,6.5,6.56,4.1,6663,3,4,4
0.38,4.63,4.66,2.89,1058,2,4,4
1.22,6.77,6.88,4.26,10622,1,2,4
0.7,5.66,5.68,3.55,1937,6,2,2
0.3,4.26,4.28,2.64,491,4,2,5
1.41,7.22,7.25,4.43,14936,3,4,6
0.75,5.79,5.73,3.59,2234,4,3,3
2.28,8.45,8.35,5.24,16369,6,3,5
0.55,5.29,5.31,3.24,1833,3,2,5
0.31,4.4,4.43,2.7,800,1,2,4
1.05,6.65,6.59,3.94,4742,1,3,3
0.7,5.56,5.49,3.54,3033,0,1,5
0.73,5.8,5.77,3.56,3270,3,2,4
0.35,4.58,4.55,2.76,906,3,2,4
0.3,4.34,4.38,2.68,1041,0,2,7
0.3,4.33,4.35,2.67,694,2,2,7
0.91,6.18,6.15,3.91,3082,4,4,2
1.68,7.7,7.79,4.68,11781,1,2,3
0.4,4.72,4.75,2.98,972,2,4,7
0.53,5.18,5.16,3.21,1813,3,2,4
0.42,4.8,4.82,2.97,958,1,2,5
0.71,5.68,5.73,3.57,2111,5,2,2
0.4,4.73,4.78,2.91,807,3,2,5
0.76,5.84,5.89,3.67,2719,2,2,2
0.41,4.8,4.82,2.96,747,5,2,5
1.02,6.44,6.38,4.05,4688,4,4,2
0.33,4.5,4.53,2.75,511,4,2,2
0.72,5.66,5.71,3.6,3219,2,4,4
0.46,4.94,4.97,3.08,1192,5,2,1
0.5,5.01,5.04,3.19,1089,4,4,2
1.0,6.39,6.43,3.97,4766,1,2,3
2.0,8.04,7.98,5.03,16031,4,3,3
0.51,5.06,5.01,3.3,1709,1,0,5
0.33,4.47,4.49,2.77,945,1,4,6
0.38,4.6,4.63,2.84,871,0,4,5
0.7,5.75,5.78,3.52,3325,4,2,7
1.01,6.37,6.32,4.06,5786,2,1,4
0.72,5.71,5.77,3.53,3385,1,2,5
0.55,5.22,5.25,3.28,1580,0,3,2
0.51,5.13,5.15,3.23,2211,1,2,7
0.51,5.08,5.1,3.17,1953,2,3,7
0.31,4.37,4.34,2.68,872,1,2,5
0.6,5.43,5.47,3.38,1861,3,2,5
1.06,6.59,6.61,4.05,5116,5,2,5
0.9,6.14,6.2,3.81,4054,1,4,2
1.08,6.62,6.63,4.09,5375,4,4,2
0.72,5.66,5.72,3.59,2353,3,4,2
0.44,4.86,4.89,3.01,813,5,4,4
0.27,4.17,4.2,2.58,490,3,2,5
0.9,6.07,6.12,3.82,5201,1,1,4
1.06,6.64,6.61,4.03,4602,4,2,2
1.51,7.34,7.31,4.55,12551,3,2,5
1.57,7.46,7.37,4.66,10462,5,2,5
0.35,4.5,4.52,2.82,583,2,2,2
0.31,4.32,4.34,2.65,816,3,3,6
1.03,6.47,6.43,3.9,5410,0,3,2
1.15,6.72,6.67,4.2,8018,2,3,4
1.29,6.98,7.01,4.32,6327,6,2,2
0.63,5.36,5.41,3.47,1952,1,0,2
0.9,6.13,6.06,3.8,3387,4,4,2
1.05,6.63,6.73,3.95,4429,3,4,2
0.92,6.26,6.31,3.83,3146,6,4,5
0.3,4.32,4.29,2.68,574,0,3,3
0.4,4.71,4.73,2.96,807,4,4,4
0.5,5.08,5.13,3.13,1154,1,4,3
0.31,4.29,4.33,2.76,610,1,4,4
0.31,4.37,4.39,2.71,436,3,2,3
0.31,4.28,4.31,2.69,625,4,4,7
1.24,6.98,7.03,4.17,5937,4,2,3
0.5,5.07,5.02,3.2,1023,6,4,5
0.33,4.44,4.47,2.73,521,4,3,5
0.7,5.75,5.79,3.46,2553,2,4,2
0.39,4.71,4.73,2.9,1200,3,2,1
0.91,6.16,6.22,3.85,3734,4,4,2
0.51,5.07,5.1,3.22,1882,0,4,4
1.5,7.26,7.33,4.48,7722,5,4,2
1.01,6.35,6.39,3.99,6956,1,4,5
1.09,6.54,6.57,4.14,4784,4,1,2
0.76,5.88,5.84,3.63,2307,6,2,4
0.37,4.6,4.5,2.85,491,4,4,2
0.4,4.66,4.73,2.94,807,4,3,4
0.91,6.16,6.13,3.86,3669,4,3,2
0.81,5.92,5.97,3.68,3243,1,4,2
0.3,4.32,4.36,2.68,621,2,2,4
0.7,5.71,5.77,3.48,2591,3,1,4
0.41,4.73,4.68,2.97,920,0,4,2
0.3,4.24,4.22,2.66,844,1,3,5
1.25,7.1,7.05,4.12,8281,3,3,6
0.3,4.33,4.38,2.66,814,2,2,6
1.01,6.59,6.54,3.91,4327,3,2,3
0.54,5.14,5.18,3.3,1314,2,4,2
0.91,6.16,6.25,3.85,3463,0,4,3
0.3,4.31,4.26,2.7,608,5,3,4
0.41,4.81,4.78,2.99,1061,3,2,5
0.25,4.07,4.09,2.51,525,3,4,6
0.5,5.08,5.05,3.21,1583,1,4,5
1.5,7.18,7.05,4.56,4022,4,1,0
1.25,7.07,7.01,4.21,4543,0,3,3
